user_id,total_interacciones,necesidad_principal,canal_preferido,ratio_ruido,clusters_frecuentes,primera_interaccion,ultima_interaccion
USR-14799,1,"Puedo, Física, Si, Cómo, Solicitar",1,0.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 1}",29/08/2025 00:00,29/08/2025 00:00
USR-14800,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",13/09/2025 00:00,13/09/2025 00:00
USR-14801,3,"Si, Puedo, Quiero, Aparece, Cómo",1,33.33%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Transferencia, Transferencias, Puedo, Transferir, Hacer"": 1, ""Ruido"": 1}",04/11/2025 00:00,04/11/2025 00:00
USR-14802,10,"Transferencia, Transferencias, Puedo, Transferir, Hacer",1,20.00%,"{""Transferencia, Transferencias, Puedo, Transferir, Hacer"": 3, ""Dinero, Pago, Puedo, Compra, Si"": 3, ""Puedo, Física, Si, Cómo, Solicitar"": 2, ""Ruido"": 2}",04/10/2025 00:00,29/10/2025 00:00
USR-14803,3,"Atención, Número, Clientes, Cliente, Centro",1,33.33%,"{""Atención, Número, Clientes, Cliente, Centro"": 2, ""Ruido"": 1}",29/09/2025 00:00,29/09/2025 00:00
USR-14804,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",26/09/2025 00:00,26/09/2025 00:00
USR-14805,4,"Movimiento, Movimientos, Reconozco, Reconocido, Reportar",1,0.00%,"{""Movimiento, Movimientos, Reconozco, Reconocido, Reportar"": 2, ""Número, Teléfono, Numero, Puedo, Llamar"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",26/08/2025 00:00,26/08/2025 00:00
USR-14807,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",30/08/2025 00:00,30/08/2025 00:00
USR-14808,1,"Meses, 000, Enganche, 60, 36",1,0.00%,"{""Meses, 000, Enganche, 60, 36"": 1}",05/10/2025 00:00,05/10/2025 00:00
USR-14809,5,"Crédito, Personal, Credito, Puedo, Quiero",1,80.00%,"{""Ruido"": 4, ""Crédito, Personal, Credito, Puedo, Quiero"": 1}",19/11/2025 00:00,19/11/2025 00:00
USR-14810,2,"Crédito, Credito, Solicitar, Quiero, Puedo",1,50.00%,"{""Crédito, Credito, Solicitar, Quiero, Puedo"": 1, ""Ruido"": 1}",25/09/2025 00:00,25/09/2025 00:00
USR-14811,3,"Puedo, Bancos, Banregio, Independiente, Transferencia",1,33.33%,"{""Puedo, Bancos, Banregio, Independiente, Transferencia"": 1, ""Ruido"": 1, ""Transferencia, Transferencias, Puedo, Transferir, Hacer"": 1}",29/10/2025 00:00,13/11/2025 00:00
USR-14812,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",08/09/2025 00:00,08/09/2025 00:00
USR-14813,1,"Puedo, Física, Si, Cómo, Solicitar",1,0.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 1}",29/08/2025 00:00,29/08/2025 00:00
USR-14814,3,"Si, Puedo, Quiero, Aparece, Cómo",1,33.33%,"{""Ruido"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Hablar, Asesor, Quiero, Ejecutivo, Puedo"": 1}",20/08/2025 00:00,20/08/2025 00:00
USR-14815,2,"Puedo, Bancos, Banregio, Independiente, Transferencia",1,50.00%,"{""Ruido"": 1, ""Puedo, Bancos, Banregio, Independiente, Transferencia"": 1}",29/07/2025 00:00,29/07/2025 00:00
USR-14816,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",21/08/2025 00:00,21/08/2025 00:00
USR-14817,3,"Si, Puedo, Quiero, Aparece, Cómo",1,33.33%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Dinero, Pago, Puedo, Compra, Si"": 1, ""Ruido"": 1}",30/07/2025 00:00,30/07/2025 00:00
USR-14818,4,"Dinero, Pago, Puedo, Compra, Si",1,50.00%,"{""Dinero, Pago, Puedo, Compra, Si"": 2, ""Ruido"": 2}",07/10/2025 00:00,07/10/2025 00:00
USR-14819,1,"Puedo, Bancos, Banregio, Independiente, Transferencia",1,0.00%,"{""Puedo, Bancos, Banregio, Independiente, Transferencia"": 1}",28/07/2025 00:00,28/07/2025 00:00
USR-14820,2,"Pay, Apple, Verificar, Cómo, Puedo",1,0.00%,"{""Pay, Apple, Verificar, Cómo, Puedo"": 1, ""Puedo, Bancos, Banregio, Independiente, Transferencia"": 1}",24/10/2025 00:00,25/11/2025 00:00
USR-14821,4,"Crédito, Personal, Credito, Puedo, Quiero",1,50.00%,"{""Ruido"": 2, ""Crédito, Personal, Credito, Puedo, Quiero"": 1, ""Pesos, Mil, Meses, 000, Si"": 1}",18/09/2025 00:00,18/09/2025 00:00
USR-14822,3,"000, Enganche, Si, Mil, 100",1,33.33%,"{""Ruido"": 1, ""000, Enganche, Si, Mil, 100"": 1, ""Préstamo, Personal, Quiero, Puedo, Solicitar"": 1}",23/09/2025 00:00,23/09/2025 00:00
USR-14823,1,"Clabe, Cambio, Cambiar, Si, Cambió",1,0.00%,"{""Clabe, Cambio, Cambiar, Si, Cambió"": 1}",19/09/2025 00:00,19/09/2025 00:00
USR-14824,3,Desconocido/Ninguno,2,100.00%,"{""Ruido"": 3}",,
USR-14825,4,"Hablar, Asesor, Quiero, Ejecutivo, Puedo",1,0.00%,"{""Hablar, Asesor, Quiero, Ejecutivo, Puedo"": 3, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",11/08/2025 00:00,17/08/2025 00:00
USR-14826,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",21/08/2025 00:00,09/09/2025 00:00
USR-14827,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",25/09/2025 00:00,06/10/2025 00:00
USR-14828,3,"Puedo, Física, Si, Cómo, Solicitar",1,0.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 2, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",05/09/2025 00:00,05/09/2025 00:00
USR-14829,1,"Dinero, Pago, Puedo, Compra, Si",2,0.00%,"{""Dinero, Pago, Puedo, Compra, Si"": 1}",,
USR-14830,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",05/09/2025 00:00,05/09/2025 00:00
USR-14831,5,"Si, Puedo, Quiero, Aparece, Cómo",1,0.00%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 2, ""Puedo, Física, Si, Cómo, Solicitar"": 1, ""Débito, Deuda, Debito, Crédito, Si"": 1, ""Gracias, Muchas, Bien, Momento, Ok"": 1}",24/10/2025 00:00,24/10/2025 00:00
USR-14832,4,"Auto, Crédito, Quiero, Automotriz, Credito",1,50.00%,"{""Ruido"": 2, ""Auto, Crédito, Quiero, Automotriz, Credito"": 1, ""Pesos, Mil, Meses, 000, Si"": 1}",06/09/2025 00:00,06/09/2025 00:00
USR-14833,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",16/08/2025 00:00,16/08/2025 00:00
USR-14834,2,"Si, Puedo, Quiero, Aparece, Cómo",1,0.00%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Puedo, Física, Si, Cómo, Solicitar"": 1}",28/07/2025 00:00,28/07/2025 00:00
USR-14835,3,"Puedo, Bancos, Banregio, Independiente, Transferencia",1,33.33%,"{""Puedo, Bancos, Banregio, Independiente, Transferencia"": 1, ""Ruido"": 1, ""Puedo, Física, Si, Cómo, Solicitar"": 1}",24/09/2025 00:00,24/09/2025 00:00
USR-14836,1,"Puedo, Física, Si, Cómo, Solicitar",2,0.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 1}",,
USR-14837,7,"Dinero, Pago, Puedo, Compra, Si",2,42.86%,"{""Ruido"": 3, ""Dinero, Pago, Puedo, Compra, Si"": 2, ""Transferencia, Transferencias, Puedo, Transferir, Hacer"": 1, ""Pesos, Mil, Meses, 000, Si"": 1}",,
USR-14838,3,"Transferencia, Transferencias, Puedo, Transferir, Hacer",1,0.00%,"{""Transferencia, Transferencias, Puedo, Transferir, Hacer"": 2, ""Límite, Depósitos, Puedo, Cuál, Depósito"": 1}",07/10/2025 00:00,11/10/2025 00:00
USR-14839,3,"Norte, Pal, Puedo, Extranjero, Beneficios",1,33.33%,"{""Norte, Pal, Puedo, Extranjero, Beneficios"": 2, ""Ruido"": 1}",05/11/2025 00:00,05/11/2025 00:00
USR-14840,4,"Seguro, Auto, Póliza, Puedo, Quiero",1,25.00%,"{""Seguro, Auto, Póliza, Puedo, Quiero"": 2, ""Ruido"": 1, ""Cancelar, Quiero, Cómo, Cancelo, Eliminar"": 1}",08/08/2025 00:00,08/08/2025 00:00
USR-14841,3,"Si, Puedo, Quiero, Aparece, Cómo",1,33.33%,"{""Ruido"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Atención, Número, Clientes, Cliente, Centro"": 1}",16/08/2025 00:00,16/08/2025 00:00
USR-14842,7,"Si, Puedo, Quiero, Aparece, Cómo",1,71.43%,"{""Ruido"": 5, ""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Aplicación, Puedo, Cómo, Actualizar, Si"": 1}",13/11/2025 00:00,13/11/2025 00:00
USR-14843,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",14/10/2025 00:00,17/10/2025 00:00
USR-14845,2,"Atención, Número, Clientes, Cliente, Centro",1,50.00%,"{""Ruido"": 1, ""Atención, Número, Clientes, Cliente, Centro"": 1}",16/10/2025 00:00,16/10/2025 00:00
USR-14846,3,"Virtual, Puedo, Cambiar, Cómo, Si",1,0.00%,"{""Virtual, Puedo, Cambiar, Cómo, Si"": 3}",01/08/2025 00:00,01/08/2025 00:00
USR-14847,1,"Débito, Deuda, Debito, Crédito, Si",1,0.00%,"{""Débito, Deuda, Debito, Crédito, Si"": 1}",21/08/2025 00:00,21/08/2025 00:00
USR-14848,4,"Puedo, Bancos, Banregio, Independiente, Transferencia",1,0.00%,"{""Puedo, Bancos, Banregio, Independiente, Transferencia"": 2, ""Clabe, Cambio, Cambiar, Si, Cambió"": 1, ""Tiempo, Cuánto, Horario, Tarda, Días"": 1}",25/10/2025 00:00,25/10/2025 00:00
USR-14849,1,"Puedo, Física, Si, Cómo, Solicitar",1,0.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 1}",24/09/2025 00:00,24/09/2025 00:00
USR-14850,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",04/11/2025 00:00,04/11/2025 00:00
USR-14851,4,"Si, Puedo, Quiero, Aparece, Cómo",1,75.00%,"{""Ruido"": 3, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",23/08/2025 00:00,23/08/2025 00:00
USR-14852,1,"Transferencia, Transferencias, Puedo, Transferir, Hacer",2,0.00%,"{""Transferencia, Transferencias, Puedo, Transferir, Hacer"": 1}",,
USR-14853,2,"Cancelar, Quiero, Cómo, Cancelo, Eliminar",1,0.00%,"{""Cancelar, Quiero, Cómo, Cancelo, Eliminar"": 1, ""Cancelar, Crédito, Quiero, Cómo, Credito"": 1}",06/10/2025 00:00,06/10/2025 00:00
USR-14854,4,"Dinero, Pago, Puedo, Compra, Si",1,25.00%,"{""Dinero, Pago, Puedo, Compra, Si"": 1, ""Puedo, Bancos, Banregio, Independiente, Transferencia"": 1, ""Ruido"": 1, ""Puedo, Física, Si, Cómo, Solicitar"": 1}",25/10/2025 00:00,25/10/2025 00:00
USR-14855,2,"Atención, Número, Clientes, Cliente, Centro",1,0.00%,"{""Atención, Número, Clientes, Cliente, Centro"": 1, ""Cancelar, Quiero, Cómo, Cancelo, Eliminar"": 1}",30/09/2025 00:00,19/10/2025 00:00
USR-14856,5,"000, Enganche, Si, Mil, 100",1,60.00%,"{""Ruido"": 3, ""000, Enganche, Si, Mil, 100"": 2}",01/11/2025 00:00,01/11/2025 00:00
USR-14857,3,"Débito, Deuda, Debito, Crédito, Si",1,33.33%,"{""Débito, Deuda, Debito, Crédito, Si"": 1, ""Cargo, Reportar, Reconocido, Cómo, Reporte"": 1, ""Ruido"": 1}",30/08/2025 00:00,30/08/2025 00:00
USR-14858,9,"Hablar, Puedo, Quiero, Contacto, Alguien",1,22.22%,"{""Ruido"": 2, ""Hablar, Puedo, Quiero, Contacto, Alguien"": 2, ""Puedo, Física, Si, Cómo, Solicitar"": 2, ""Hablar, Asesor, Quiero, Ejecutivo, Puedo"": 1, ""Pesos, Mil, Meses, 000, Si"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",09/08/2025 00:00,01/09/2025 00:00
USR-14859,10,"Préstamo, Personal, Quiero, Puedo, Solicitar",1,50.00%,"{""Ruido"": 5, ""Préstamo, Personal, Quiero, Puedo, Solicitar"": 2, ""Pesos, Mil, Meses, 000, Si"": 2, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",19/08/2025 00:00,30/08/2025 00:00
USR-14860,5,"Si, Puedo, Quiero, Aparece, Cómo",1,40.00%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 2, ""Ruido"": 2, ""Atención, Número, Clientes, Cliente, Centro"": 1}",23/07/2025 00:00,12/08/2025 00:00
USR-14861,3,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 3}",16/08/2025 00:00,16/08/2025 00:00
USR-14862,3,"Puedo, Física, Si, Cómo, Solicitar",1,0.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 2, ""Puedo, Bancos, Banregio, Independiente, Transferencia"": 1}",13/08/2025 00:00,13/08/2025 00:00
USR-14863,3,"Crédito, Personal, Credito, Puedo, Quiero",1,33.33%,"{""Crédito, Personal, Credito, Puedo, Quiero"": 2, ""Ruido"": 1}",26/08/2025 00:00,26/08/2025 00:00
USR-14864,2,"Puedo, Física, Si, Cómo, Solicitar",1,0.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 2}",21/10/2025 00:00,21/10/2025 00:00
USR-14865,1,"Dinero, Pago, Puedo, Compra, Si",1,0.00%,"{""Dinero, Pago, Puedo, Compra, Si"": 1}",18/09/2025 00:00,18/09/2025 00:00
USR-14866,1,"Cancelar, Quiero, Cómo, Cancelo, Eliminar",1,0.00%,"{""Cancelar, Quiero, Cómo, Cancelo, Eliminar"": 1}",24/08/2025 00:00,24/08/2025 00:00
USR-14867,3,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 3}",19/08/2025 00:00,19/08/2025 00:00
USR-14868,1,"Si, Puedo, Quiero, Aparece, Cómo",1,0.00%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 1}",14/10/2025 00:00,14/10/2025 00:00
USR-14869,3,"Seguro, Auto, Póliza, Puedo, Quiero",1,33.33%,"{""Seguro, Auto, Póliza, Puedo, Quiero"": 2, ""Ruido"": 1}",25/09/2025 00:00,25/09/2025 00:00
USR-14870,2,"Aplicación, Puedo, Cómo, Actualizar, Si",1,50.00%,"{""Ruido"": 1, ""Aplicación, Puedo, Cómo, Actualizar, Si"": 1}",08/08/2025 00:00,08/08/2025 00:00
USR-14871,6,"Puedo, Física, Si, Cómo, Solicitar",1,66.67%,"{""Ruido"": 4, ""Puedo, Física, Si, Cómo, Solicitar"": 1, ""Dinero, Pago, Puedo, Compra, Si"": 1}",01/11/2025 00:00,06/11/2025 00:00
USR-14872,1,"Si, Puedo, Quiero, Aparece, Cómo",1,0.00%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 1}",19/09/2025 00:00,19/09/2025 00:00
USR-14873,3,"Dinero, Pago, Puedo, Compra, Si",1,0.00%,"{""Dinero, Pago, Puedo, Compra, Si"": 1, ""Virtual, Puedo, Cambiar, Cómo, Si"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",07/08/2025 00:00,11/08/2025 00:00
USR-14874,3,"Si, Puedo, Quiero, Aparece, Cómo",1,66.67%,"{""Ruido"": 2, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",03/08/2025 00:00,23/08/2025 00:00
USR-14875,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",09/08/2025 00:00,14/08/2025 00:00
USR-14876,1,"Si, Puedo, Quiero, Aparece, Cómo",1,0.00%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 1}",16/07/2025 00:00,16/07/2025 00:00
USR-14877,2,"Atención, Número, Clientes, Cliente, Centro",1,0.00%,"{""Atención, Número, Clientes, Cliente, Centro"": 1, ""Puedo, Física, Si, Cómo, Solicitar"": 1}",05/09/2025 00:00,05/09/2025 00:00
USR-14878,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",02/09/2025 00:00,02/09/2025 00:00
USR-14879,3,"Dinero, Pago, Puedo, Compra, Si",1,66.67%,"{""Ruido"": 2, ""Dinero, Pago, Puedo, Compra, Si"": 1}",01/08/2025 00:00,01/08/2025 00:00
USR-14880,1,"Pay, Apple, Verificar, Cómo, Puedo",1,0.00%,"{""Pay, Apple, Verificar, Cómo, Puedo"": 1}",17/09/2025 00:00,17/09/2025 00:00
USR-14881,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",14/08/2025 00:00,14/08/2025 00:00
USR-14882,1,"Puedo, Física, Si, Cómo, Solicitar",1,0.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 1}",21/08/2025 00:00,21/08/2025 00:00
USR-14883,8,"Puedo, Física, Si, Cómo, Solicitar",1,37.50%,"{""Ruido"": 3, ""Puedo, Física, Si, Cómo, Solicitar"": 2, ""Dinero, Pago, Puedo, Compra, Si"": 1, ""Movimiento, Movimientos, Reconozco, Reconocido, Reportar"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",14/11/2025 00:00,17/11/2025 00:00
USR-14884,4,"Norte, Pal, Puedo, Extranjero, Beneficios",1,50.00%,"{""Ruido"": 2, ""Norte, Pal, Puedo, Extranjero, Beneficios"": 1, ""Correo, Cambiar, Electrónico, Puedo, Cambio"": 1}",22/10/2025 00:00,22/10/2025 00:00
USR-14885,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",27/08/2025 00:00,01/09/2025 00:00
USR-14886,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",12/11/2025 00:00,12/11/2025 00:00
USR-14887,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",15/08/2025 00:00,15/08/2025 00:00
USR-14888,4,"Crédito, Línea, Aumento, Aumentar, Linea",1,25.00%,"{""Crédito, Línea, Aumento, Aumentar, Linea"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Ruido"": 1, ""Puedo, Física, Si, Cómo, Solicitar"": 1}",02/10/2025 00:00,02/10/2025 00:00
USR-14889,1,"Hablar, Asesor, Quiero, Ejecutivo, Puedo",1,0.00%,"{""Hablar, Asesor, Quiero, Ejecutivo, Puedo"": 1}",11/08/2025 00:00,11/08/2025 00:00
USR-14890,1,"Aplicación, Puedo, Cómo, Actualizar, Si",2,0.00%,"{""Aplicación, Puedo, Cómo, Actualizar, Si"": 1}",,
USR-14891,13,"Si, Puedo, Quiero, Aparece, Cómo",1,46.15%,"{""Ruido"": 6, ""Si, Puedo, Quiero, Aparece, Cómo"": 3, ""Gracias, Muchas, Bien, Momento, Ok"": 2, ""Puedo, Física, Si, Cómo, Solicitar"": 1, ""Aplicación, Puedo, Cómo, Actualizar, Si"": 1}",14/11/2025 00:00,15/11/2025 00:00
USR-14892,2,"Cancelar, Crédito, Quiero, Cómo, Credito",1,50.00%,"{""Cancelar, Crédito, Quiero, Cómo, Credito"": 1, ""Ruido"": 1}",11/11/2025 00:00,11/11/2025 00:00
USR-14893,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",20/08/2025 00:00,20/08/2025 00:00
USR-14894,2,"Pesos, Mil, Meses, 000, Si",1,50.00%,"{""Pesos, Mil, Meses, 000, Si"": 1, ""Ruido"": 1}",30/09/2025 00:00,30/09/2025 00:00
USR-14895,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",03/09/2025 00:00,03/09/2025 00:00
USR-14896,2,"Movimiento, Movimientos, Reconozco, Reconocido, Reportar",1,50.00%,"{""Ruido"": 1, ""Movimiento, Movimientos, Reconozco, Reconocido, Reportar"": 1}",08/08/2025 00:00,08/08/2025 00:00
USR-14897,2,"Puedo, Física, Si, Cómo, Solicitar",1,50.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 1, ""Ruido"": 1}",21/10/2025 00:00,21/10/2025 00:00
USR-14898,3,"Cancelar, Quiero, Cómo, Cancelo, Eliminar",1,33.33%,"{""Cancelar, Quiero, Cómo, Cancelo, Eliminar"": 1, ""Ruido"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",08/10/2025 00:00,08/10/2025 00:00
USR-14899,3,"Meses, 000, Enganche, 60, 36",1,66.67%,"{""Ruido"": 2, ""Meses, 000, Enganche, 60, 36"": 1}",30/08/2025 00:00,30/08/2025 00:00
USR-14900,4,"Puedo, Física, Si, Cómo, Solicitar",2,25.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 2, ""Ruido"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",,
USR-14901,3,"Crédito, Línea, Aumento, Aumentar, Linea",1,66.67%,"{""Ruido"": 2, ""Crédito, Línea, Aumento, Aumentar, Linea"": 1}",10/09/2025 00:00,10/09/2025 00:00
USR-14902,2,"Clave, Interbancaria, Puedo, Ver, Dónde",1,0.00%,"{""Clave, Interbancaria, Puedo, Ver, Dónde"": 2}",31/10/2025 00:00,31/10/2025 00:00
USR-14903,2,"Dinero, Pago, Puedo, Compra, Si",1,50.00%,"{""Dinero, Pago, Puedo, Compra, Si"": 1, ""Ruido"": 1}",16/08/2025 00:00,16/08/2025 00:00
USR-14904,1,"Cancelar, Crédito, Quiero, Cómo, Credito",1,0.00%,"{""Cancelar, Crédito, Quiero, Cómo, Credito"": 1}",14/11/2025 00:00,14/11/2025 00:00
USR-14905,3,"Si, Puedo, Quiero, Aparece, Cómo",1,33.33%,"{""Ruido"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Número, Teléfono, Numero, Puedo, Llamar"": 1}",11/09/2025 00:00,11/09/2025 00:00
USR-14906,1,"Límite, Depósitos, Puedo, Cuál, Depósito",1,0.00%,"{""Límite, Depósitos, Puedo, Cuál, Depósito"": 1}",19/08/2025 00:00,19/08/2025 00:00
USR-14907,2,"Puedo, Bancos, Banregio, Independiente, Transferencia",1,50.00%,"{""Ruido"": 1, ""Puedo, Bancos, Banregio, Independiente, Transferencia"": 1}",07/09/2025 00:00,07/09/2025 00:00
USR-14908,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",26/08/2025 00:00,26/08/2025 00:00
USR-14909,2,"Número, Teléfono, Numero, Puedo, Llamar",2,50.00%,"{""Número, Teléfono, Numero, Puedo, Llamar"": 1, ""Ruido"": 1}",,
USR-14910,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",09/09/2025 00:00,09/09/2025 00:00
USR-14911,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",03/10/2025 00:00,03/10/2025 00:00
USR-14912,3,"Pay, Apple, Verificar, Cómo, Puedo",1,66.67%,"{""Ruido"": 2, ""Pay, Apple, Verificar, Cómo, Puedo"": 1}",07/10/2025 00:00,31/10/2025 00:00
USR-14913,2,"Número, Teléfono, Numero, Puedo, Llamar",1,50.00%,"{""Ruido"": 1, ""Número, Teléfono, Numero, Puedo, Llamar"": 1}",02/10/2025 00:00,02/10/2025 00:00
USR-14914,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",04/10/2025 00:00,04/10/2025 00:00
USR-14915,2,"Puedo, Física, Si, Cómo, Solicitar",1,50.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 1, ""Ruido"": 1}",08/08/2025 00:00,08/08/2025 00:00
USR-14916,8,"Inversión, Puedo, Cómo, Inversiones, Invertir",1,50.00%,"{""Ruido"": 4, ""Inversión, Puedo, Cómo, Inversiones, Invertir"": 3, ""Límite, Depósitos, Puedo, Cuál, Depósito"": 1}",23/08/2025 00:00,23/08/2025 00:00
USR-14917,9,"Puedo, Física, Si, Cómo, Solicitar",2,44.44%,"{""Ruido"": 4, ""Puedo, Física, Si, Cómo, Solicitar"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Cancelar, Quiero, Garantizada, Cómo, Garantía"": 1, ""Débito, Deuda, Debito, Crédito, Si"": 1, ""Cancelar, Quiero, Cómo, Cancelo, Eliminar"": 1}",02/09/2025 00:00,02/09/2025 00:00
USR-14918,7,"Número, Teléfono, Numero, Puedo, Llamar",1,14.29%,"{""Número, Teléfono, Numero, Puedo, Llamar"": 2, ""Si, Puedo, Quiero, Aparece, Cómo"": 1, ""Norte, Pal, Puedo, Extranjero, Beneficios"": 1, ""Crédito, Aparece, Puedo, Credito, Garantizada"": 1, ""Hablar, Puedo, Quiero, Contacto, Alguien"": 1, ""Ruido"": 1}",30/09/2025 00:00,09/10/2025 00:00
USR-14919,2,"Norte, Pal, Puedo, Extranjero, Beneficios",1,50.00%,"{""Ruido"": 1, ""Norte, Pal, Puedo, Extranjero, Beneficios"": 1}",20/09/2025 00:00,20/09/2025 00:00
USR-14920,2,"Puedo, Física, Si, Cómo, Solicitar",1,50.00%,"{""Puedo, Física, Si, Cómo, Solicitar"": 1, ""Ruido"": 1}",24/07/2025 00:00,27/08/2025 00:00
USR-14921,5,"Si, Puedo, Quiero, Aparece, Cómo",1,0.00%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 2, ""Transferencia, Transferencias, Puedo, Transferir, Hacer"": 1, ""Puedo, Física, Si, Cómo, Solicitar"": 1, ""Puedo, Bancos, Banregio, Independiente, Transferencia"": 1}",21/08/2025 00:00,21/08/2025 00:00
USR-14922,3,"Si, Puedo, Quiero, Aparece, Cómo",1,0.00%,"{""Si, Puedo, Quiero, Aparece, Cómo"": 2, ""Pay, Apple, Verificar, Cómo, Puedo"": 1}",10/07/2025 00:00,10/07/2025 00:00
USR-14923,3,"Crédito, Línea, Aumento, Aumentar, Linea",1,0.00%,"{""Crédito, Línea, Aumento, Aumentar, Linea"": 2, ""Cancelar, Crédito, Quiero, Cómo, Credito"": 1}",18/09/2025 00:00,18/09/2025 00:00
USR-14924,3,"Dinero, Pago, Puedo, Compra, Si",1,33.33%,"{""Dinero, Pago, Puedo, Compra, Si"": 1, ""Ruido"": 1, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",08/09/2025 00:00,08/09/2025 00:00
USR-14925,4,"Número, Teléfono, Numero, Puedo, Llamar",2,0.00%,"{""Número, Teléfono, Numero, Puedo, Llamar"": 2, ""Préstamo, Personal, Quiero, Puedo, Solicitar"": 1, ""Hablar, Puedo, Quiero, Contacto, Alguien"": 1}",,
USR-14926,1,"Crédito, Línea, Aumento, Aumentar, Linea",1,0.00%,"{""Crédito, Línea, Aumento, Aumentar, Linea"": 1}",08/10/2025 00:00,08/10/2025 00:00
USR-14927,3,"Aplicación, Puedo, Cómo, Actualizar, Si",1,0.00%,"{""Aplicación, Puedo, Cómo, Actualizar, Si"": 2, ""Si, Puedo, Quiero, Aparece, Cómo"": 1}",02/10/2025 00:00,02/10/2025 00:00
USR-14928,2,"Cargo, Reportar, Reconocido, Cómo, Reporte",1,0.00%,"{""Cargo, Reportar, Reconocido, Cómo, Reporte"": 1, ""Atención, Número, Clientes, Cliente, Centro"": 1}",26/09/2025 00:00,01/10/2025 00:00
USR-14930,1,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 1}",29/09/2025 00:00,29/09/2025 00:00
USR-14931,1,Desconocido/Ninguno,2,100.00%,"{""Ruido"": 1}",,
USR-14932,2,Desconocido/Ninguno,1,100.00%,"{""Ruido"": 2}",19/10/2025 00:00,19/10/2025 00:00
