producto_id,user_id,tipo_producto,fecha_apertura,estatus,limite_credito,saldo_actual,utilizacion_pct,tasa_interes_anual,plazo_meses,monto_mensualidad,fecha_ultimo_movimiento,es_dato_sintetico
PRD-00028429,USR-10978,tarjeta_credito_hey,2025-11-21,activo,100000.0,15620.0,0.1562,36.59,,,2025-09-21,True
PRD-00028430,USR-10978,credito_nomina,2022-09-17,cancelado,50000.0,25885.0,0.5177,28.51,24.0,1427.52,2025-11-23,True
PRD-00028431,USR-10979,cuenta_debito,2024-11-08,cancelado,,67031.81,,,,,2025-11-16,True
PRD-00028432,USR-10980,cuenta_debito,2024-05-23,activo,,75690.78,,,,,2025-11-28,True
PRD-00028433,USR-10980,cuenta_negocios,2025-05-25,activo,,43616.71,,,,,2025-10-24,True
PRD-00028434,USR-10981,cuenta_debito,2025-01-19,activo,,25166.62,,,,,2025-10-25,True
PRD-00028435,USR-10981,inversion_hey,2023-02-27,activo,,475261.95,,5.6,,,2025-09-27,True
PRD-00028436,USR-10981,tarjeta_credito_hey,2024-04-02,activo,113000.0,25379.8,0.2246,46.19,,,2025-09-12,True
PRD-00028437,USR-10982,cuenta_debito,2025-05-28,activo,,73715.01,,,,,2025-09-01,True
PRD-00028438,USR-10982,seguro_compras,2024-05-24,activo,,,,,,,2025-09-11,True
PRD-00028439,USR-10983,cuenta_debito,2025-08-21,activo,,68221.82,,,,,2025-11-16,True
PRD-00028440,USR-10983,tarjeta_credito_hey,2021-04-09,revision_de_pagos,16000.0,12672.0,0.792,45.94,,,2025-11-11,True
PRD-00028441,USR-10983,credito_personal,2021-07-20,suspendido,83000.0,64109.2,0.7724,28.93,36.0,2684.1,2025-11-27,True
PRD-00028442,USR-10984,cuenta_debito,2024-05-22,activo,,54540.01,,,,,2025-09-08,True
PRD-00028443,USR-10984,cuenta_negocios,2025-01-15,activo,,78820.0,,,,,2025-11-27,True
PRD-00028444,USR-10984,tarjeta_credito_negocios,2023-06-30,activo,366000.0,51825.6,0.1416,37.74,,,2025-11-21,True
PRD-00028445,USR-10984,credito_personal,2023-09-21,activo,66000.0,15576.0,0.236,31.57,12.0,1530.51,2025-10-27,True
PRD-00028446,USR-10985,cuenta_debito,2025-10-09,activo,,19903.85,,,,,2025-09-18,True
PRD-00028447,USR-10986,cuenta_debito,2025-05-30,activo,,48723.4,,,,,2025-10-25,True
PRD-00028448,USR-10986,seguro_vida,2024-06-30,activo,,,,,,,2025-10-15,True
PRD-00028449,USR-10987,cuenta_debito,2025-01-19,activo,,45205.6,,,,,2025-11-28,True
PRD-00028450,USR-10987,inversion_hey,2025-07-15,activo,,448372.69,,6.4,,,2025-09-19,True
PRD-00028451,USR-10987,tarjeta_credito_hey,2025-11-19,activo,78000.0,16091.4,0.2063,29.68,,,2025-09-11,True
PRD-00028452,USR-10988,cuenta_debito,2025-10-02,activo,,30775.14,,,,,2025-11-07,True
PRD-00028453,USR-10988,tarjeta_credito_hey,2025-11-27,activo,72000.0,41004.0,0.5695,36.9,,,2025-10-11,True
PRD-00028454,USR-10988,credito_nomina,2025-10-04,activo,39000.0,18805.8,0.4822,29.34,6.0,3407.91,2025-11-19,True
PRD-00028455,USR-10988,inversion_hey,2025-10-13,activo,,31907.26,,7.38,,,2025-10-21,True
PRD-00028456,USR-10989,cuenta_debito,2025-07-12,activo,,10598.45,,,,,2025-11-24,True
PRD-00028457,USR-10989,tarjeta_credito_hey,2025-11-04,activo,56000.0,36943.2,0.6597,44.83,,,2025-08-31,True
PRD-00028458,USR-10990,cuenta_debito,2024-12-08,activo,,39548.97,,,,,2025-09-05,True
PRD-00028459,USR-10990,inversion_hey,2024-03-17,cancelado,,226925.75,,3.86,,,2025-09-25,True
PRD-00028460,USR-10990,tarjeta_credito_hey,2024-07-24,activo,111000.0,39926.7,0.3597,32.18,,,2025-11-13,True
PRD-00028461,USR-10991,cuenta_debito,2022-06-13,activo,,19853.56,,,,,2025-10-04,True
PRD-00028462,USR-10991,tarjeta_credito_hey,2022-02-11,activo,58000.0,13769.2,0.2374,35.27,,,2025-10-30,True
PRD-00028463,USR-10991,seguro_compras,2023-10-01,activo,,,,,,,2025-11-10,True
PRD-00028464,USR-10992,cuenta_debito,2025-09-02,cancelado,,69977.02,,,,,2025-10-25,True
PRD-00028465,USR-10993,cuenta_debito,2022-08-15,activo,,26410.88,,,,,2025-10-13,True
PRD-00028466,USR-10993,credito_personal,2024-03-05,activo,23000.0,17733.0,0.771,39.21,12.0,1810.06,2025-10-12,True
PRD-00028467,USR-10994,cuenta_debito,2025-08-31,activo,,78092.02,,,,,2025-11-25,True
PRD-00028468,USR-10994,tarjeta_credito_hey,2025-06-16,activo,134000.0,102282.2,0.7633,28.36,,,2025-10-12,True
PRD-00028469,USR-10994,credito_personal,2025-02-21,activo,50000.0,46410.0,0.9282,25.28,36.0,1852.13,2025-11-24,True
PRD-00028470,USR-10995,cuenta_debito,2025-06-11,activo,,76752.54,,,,,2025-09-28,True
PRD-00028471,USR-10996,cuenta_debito,2025-06-22,activo,,35395.36,,,,,2025-11-05,True
PRD-00028472,USR-10996,tarjeta_credito_hey,2025-09-28,activo,76000.0,35894.8,0.4723,33.47,,,2025-09-16,True
PRD-00028473,USR-10997,cuenta_debito,2025-09-20,activo,,81231.87,,,,,2025-10-18,True
PRD-00028474,USR-10997,credito_nomina,2025-11-11,activo,64000.0,13683.2,0.2138,31.51,6.0,2494.65,2025-09-19,True
PRD-00028475,USR-10997,seguro_vida,2024-10-02,activo,,,,,,,2025-09-10,True
PRD-00028476,USR-10998,cuenta_debito,2025-06-22,cancelado,,62228.25,,,,,2025-10-25,True
PRD-00028477,USR-10998,credito_personal,2024-09-09,revision_de_pagos,50000.0,35615.0,0.7123,33.38,24.0,2053.82,2025-09-08,True
PRD-00028478,USR-10999,cuenta_debito,2021-11-04,activo,,14952.86,,,,,2025-09-11,True
PRD-00028479,USR-11000,cuenta_debito,2025-11-18,activo,,37110.46,,,,,2025-10-02,True
PRD-00028480,USR-11000,seguro_compras,2025-11-25,activo,,,,,,,2025-11-24,True
PRD-00028481,USR-11001,cuenta_debito,2024-03-13,activo,,6134.28,,,,,2025-11-12,True
PRD-00028482,USR-11001,tarjeta_credito_garantizada,2025-01-16,activo,24000.0,9652.8,0.4022,51.86,,,2025-09-05,True
PRD-00028483,USR-11002,cuenta_debito,2024-08-06,activo,,43103.0,,,,,2025-09-25,True
PRD-00028484,USR-11002,inversion_hey,2025-01-28,activo,,72132.44,,7.77,,,2025-09-22,True
PRD-00028485,USR-11002,tarjeta_credito_hey,2024-09-05,activo,140000.0,16982.0,0.1213,31.0,,,2025-08-31,True
PRD-00028486,USR-11003,cuenta_debito,2025-05-24,activo,,31020.09,,,,,2025-09-24,True
PRD-00028487,USR-11003,inversion_hey,2025-10-27,activo,,346268.27,,3.71,,,2025-10-10,True
PRD-00028488,USR-11003,seguro_vida,2025-05-11,cancelado,,,,,,,2025-09-25,True
PRD-00028489,USR-11004,cuenta_debito,2023-09-14,activo,,64263.52,,,,,2025-10-06,True
PRD-00028490,USR-11005,cuenta_debito,2022-10-11,activo,,35311.78,,,,,2025-10-04,True
PRD-00028491,USR-11006,cuenta_debito,2024-06-13,activo,,1432.51,,,,,2025-10-05,True
PRD-00028492,USR-11006,tarjeta_credito_hey,2025-05-27,activo,95000.0,42683.5,0.4493,41.27,,,2025-09-12,True
PRD-00028493,USR-11007,cuenta_debito,2025-11-13,activo,,10594.98,,,,,2025-10-07,True
PRD-00028494,USR-11007,seguro_compras,2025-10-01,activo,,,,,,,2025-09-30,True
PRD-00028495,USR-11008,cuenta_debito,2025-06-20,activo,,8552.52,,,,,2025-09-07,True
PRD-00028496,USR-11008,inversion_hey,2025-09-10,activo,,368937.01,,4.64,,,2025-09-13,True
PRD-00028497,USR-11009,cuenta_debito,2025-04-27,activo,,76922.04,,,,,2025-09-11,True
PRD-00028498,USR-11010,cuenta_debito,2025-08-21,activo,,43707.3,,,,,2025-09-10,True
PRD-00028499,USR-11010,credito_personal,2024-08-25,revision_de_pagos,53000.0,46740.7,0.8819,40.66,24.0,2876.64,2025-11-24,True
PRD-00028500,USR-11011,cuenta_debito,2025-04-24,cancelado,,21816.95,,,,,2025-11-04,True
PRD-00028501,USR-11012,cuenta_debito,2025-06-21,activo,,72868.0,,,,,2025-11-16,True
PRD-00028502,USR-11012,tarjeta_credito_garantizada,2025-09-04,activo,2000.0,618.6,0.3093,63.89,,,2025-09-14,True
PRD-00028503,USR-11013,cuenta_debito,2025-11-10,activo,,42097.91,,,,,2025-09-11,True
PRD-00028504,USR-11013,cuenta_negocios,2025-03-26,suspendido,,58416.37,,,,,2025-11-12,True
PRD-00028505,USR-11014,cuenta_debito,2025-07-08,cancelado,,20677.77,,,,,2025-09-10,True
PRD-00028506,USR-11015,cuenta_debito,2024-03-23,activo,,78411.58,,,,,2025-10-20,True
PRD-00028507,USR-11016,cuenta_debito,2023-05-23,activo,,2222.92,,,,,2025-10-18,True
PRD-00028508,USR-11017,cuenta_debito,2024-06-15,activo,,62381.37,,,,,2025-10-25,True
PRD-00028509,USR-11017,credito_nomina,2021-11-23,activo,22000.0,4083.2,0.1856,17.62,12.0,373.61,2025-10-25,True
PRD-00028510,USR-11018,cuenta_debito,2024-04-10,activo,,22856.61,,,,,2025-10-09,True
PRD-00028511,USR-11018,cuenta_negocios,2024-03-19,activo,,9050.21,,,,,2025-09-09,True
PRD-00028512,USR-11018,tarjeta_credito_negocios,2024-04-29,cancelado,435000.0,188659.5,0.4337,46.23,,,2025-11-02,True
PRD-00028513,USR-11019,cuenta_debito,2025-07-02,activo,,28170.73,,,,,2025-10-19,True
PRD-00028514,USR-11019,inversion_hey,2025-11-22,activo,,49789.1,,7.69,,,2025-10-22,True
PRD-00028515,USR-11019,tarjeta_credito_hey,2025-01-23,activo,101000.0,14948.0,0.148,42.34,,,2025-09-13,True
PRD-00028516,USR-11019,seguro_vida,2025-05-21,activo,,,,,,,2025-09-01,True
PRD-00028517,USR-11019,seguro_compras,2025-01-20,activo,,,,,,,2025-11-14,True
PRD-00028518,USR-11020,cuenta_debito,2023-02-18,activo,,62220.2,,,,,2025-09-13,True
PRD-00028519,USR-11020,cuenta_negocios,2024-12-11,activo,,10986.15,,,,,2025-11-23,True
PRD-00028520,USR-11020,tarjeta_credito_negocios,2025-06-07,activo,66000.0,33739.2,0.5112,49.94,,,2025-10-25,True
PRD-00028521,USR-11021,cuenta_debito,2022-11-08,activo,,36846.84,,,,,2025-09-21,True
PRD-00028522,USR-11021,tarjeta_credito_hey,2022-09-08,activo,64000.0,44025.6,0.6879,45.06,,,2025-11-10,True
PRD-00028523,USR-11021,seguro_compras,2024-10-26,activo,,,,,,,2025-10-14,True
PRD-00028524,USR-11022,cuenta_debito,2025-01-22,activo,,58389.33,,,,,2025-09-10,True
PRD-00028525,USR-11022,cuenta_negocios,2024-12-15,activo,,23908.63,,,,,2025-09-24,True
PRD-00028526,USR-11022,tarjeta_credito_negocios,2023-02-22,activo,387000.0,48220.2,0.1246,42.22,,,2025-10-31,True
PRD-00028527,USR-11023,cuenta_debito,2025-08-14,activo,,30723.27,,,,,2025-11-04,True
PRD-00028528,USR-11023,tarjeta_credito_hey,2025-06-18,activo,66000.0,32498.4,0.4924,43.98,,,2025-09-18,True
PRD-00028529,USR-11023,credito_nomina,2025-08-23,activo,60000.0,14286.0,0.2381,33.32,18.0,1019.2,2025-11-02,True
PRD-00028530,USR-11023,inversion_hey,2025-03-18,activo,,31815.43,,8.24,,,2025-10-09,True
PRD-00028531,USR-11024,cuenta_debito,2025-01-06,suspendido,,67974.79,,,,,2025-10-19,True
PRD-00028532,USR-11024,inversion_hey,2025-04-24,activo,,401637.76,,7.54,,,2025-10-10,True
PRD-00028533,USR-11024,tarjeta_credito_hey,2025-06-03,cancelado,124000.0,39704.8,0.3202,31.41,,,2025-11-14,True
PRD-00028534,USR-11024,seguro_vida,2025-01-08,activo,,,,,,,2025-09-15,True
PRD-00028535,USR-11025,cuenta_debito,2022-09-14,activo,,11664.22,,,,,2025-10-12,True
PRD-00028536,USR-11026,cuenta_debito,2025-08-05,activo,,12490.45,,,,,2025-11-17,True
PRD-00028537,USR-11027,cuenta_debito,2025-11-05,activo,,56631.43,,,,,2025-09-01,True
PRD-00028538,USR-11027,credito_nomina,2025-09-13,activo,34000.0,9870.2,0.2903,25.78,24.0,530.66,2025-10-07,True
PRD-00028539,USR-11028,cuenta_debito,2024-07-28,activo,,29296.6,,,,,2025-10-19,True
PRD-00028540,USR-11029,cuenta_debito,2023-10-13,activo,,5546.24,,,,,2025-11-04,True
PRD-00028541,USR-11029,tarjeta_credito_hey,2021-06-25,activo,142000.0,122858.4,0.8652,30.24,,,2025-10-27,True
PRD-00028542,USR-11029,tarjeta_credito_garantizada,2023-10-21,revision_de_pagos,9000.0,7876.8,0.8752,45.39,,,2025-10-26,True
PRD-00028543,USR-11029,credito_personal,2022-01-18,revision_de_pagos,28000.0,27221.6,0.9722,32.95,24.0,1563.68,2025-11-16,True
PRD-00028544,USR-11030,cuenta_debito,2025-08-23,activo,,26797.6,,,,,2025-10-12,True
PRD-00028545,USR-11030,inversion_hey,2024-01-09,activo,,308248.15,,3.93,,,2025-10-24,True
PRD-00028546,USR-11030,tarjeta_credito_hey,2025-08-30,activo,144000.0,20131.2,0.1398,31.85,,,2025-09-30,True
PRD-00028547,USR-11030,seguro_vida,2023-08-03,activo,,,,,,,2025-11-03,True
PRD-00028548,USR-11031,cuenta_debito,2025-10-26,activo,,62722.74,,,,,2025-10-31,True
PRD-00028549,USR-11031,inversion_hey,2024-07-06,activo,,145401.21,,5.62,,,2025-10-27,True
PRD-00028550,USR-11031,tarjeta_credito_hey,2024-06-16,activo,36000.0,5770.8,0.1603,38.97,,,2025-09-26,True
PRD-00028551,USR-11032,cuenta_debito,2025-03-31,cancelado,,48834.71,,,,,2025-10-02,True
PRD-00028552,USR-11032,tarjeta_credito_hey,2025-11-27,activo,31000.0,13001.4,0.4194,38.43,,,2025-09-05,True
PRD-00028553,USR-11032,seguro_compras,2024-02-15,activo,,,,,,,2025-09-06,True
PRD-00028554,USR-11033,cuenta_debito,2025-01-27,activo,,3869.27,,,,,2025-11-23,True
PRD-00028555,USR-11034,cuenta_debito,2023-10-14,activo,,606.51,,,,,2025-11-27,True
PRD-00028556,USR-11034,cuenta_negocios,2023-12-19,activo,,42905.61,,,,,2025-10-03,True
PRD-00028557,USR-11034,tarjeta_credito_negocios,2024-09-11,activo,364000.0,90854.4,0.2496,42.19,,,2025-09-01,True
PRD-00028558,USR-11035,cuenta_debito,2021-03-14,activo,,64975.13,,,,,2025-10-09,True
PRD-00028559,USR-11035,inversion_hey,2023-08-23,activo,,361062.17,,9.79,,,2025-11-25,True
PRD-00028560,USR-11035,tarjeta_credito_hey,2024-10-08,activo,54000.0,8559.0,0.1585,36.5,,,2025-10-25,True
PRD-00028561,USR-11035,seguro_compras,2023-09-10,activo,,,,,,,2025-09-24,True
PRD-00028562,USR-11036,cuenta_debito,2023-08-20,activo,,70498.95,,,,,2025-10-09,True
PRD-00028563,USR-11036,cuenta_negocios,2023-02-10,activo,,76942.71,,,,,2025-09-17,True
PRD-00028564,USR-11036,tarjeta_credito_negocios,2025-11-11,activo,488000.0,243804.8,0.4996,50.61,,,2025-11-10,True
PRD-00028565,USR-11037,cuenta_debito,2023-06-01,activo,,38056.11,,,,,2025-11-24,True
PRD-00028566,USR-11038,cuenta_debito,2024-08-29,activo,,7227.71,,,,,2025-09-14,True
PRD-00028567,USR-11039,cuenta_debito,2023-11-04,activo,,33569.03,,,,,2025-09-28,True
PRD-00028568,USR-11039,inversion_hey,2024-05-04,cancelado,,256850.24,,7.55,,,2025-10-18,True
PRD-00028569,USR-11039,tarjeta_credito_hey,2024-11-07,activo,75000.0,27937.5,0.3725,44.86,,,2025-10-05,True
PRD-00028570,USR-11039,seguro_vida,2025-04-23,activo,,,,,,,2025-10-10,True
PRD-00028571,USR-11039,credito_auto,2024-08-30,activo,459000.0,133706.7,0.2913,13.43,36.0,4532.85,2025-10-21,True
PRD-00028572,USR-11040,cuenta_debito,2024-01-07,activo,,43067.14,,,,,2025-10-12,True
PRD-00028573,USR-11040,tarjeta_credito_hey,2023-01-30,activo,109000.0,41027.6,0.3764,36.75,,,2025-11-11,True
PRD-00028574,USR-11040,credito_nomina,2023-01-01,activo,63000.0,17085.6,0.2712,27.0,6.0,3076.01,2025-10-23,True
PRD-00028575,USR-11041,cuenta_debito,2025-01-19,activo,,33200.94,,,,,2025-09-17,True
PRD-00028576,USR-11041,inversion_hey,2024-04-15,activo,,309041.75,,4.15,,,2025-10-25,True
PRD-00028577,USR-11041,seguro_vida,2025-04-06,activo,,,,,,,2025-09-18,True
PRD-00028578,USR-11042,cuenta_debito,2023-11-20,activo,,23919.11,,,,,2025-09-13,True
PRD-00028579,USR-11042,inversion_hey,2023-09-10,activo,,161635.98,,6.67,,,2025-11-12,True
PRD-00028580,USR-11043,cuenta_debito,2023-03-13,activo,,69527.95,,,,,2025-11-15,True
PRD-00028581,USR-11043,tarjeta_credito_hey,2022-07-23,cancelado,129000.0,46865.7,0.3633,43.13,,,2025-10-22,True
PRD-00028582,USR-11043,seguro_vida,2025-07-22,activo,,,,,,,2025-09-05,True
PRD-00028583,USR-11044,cuenta_debito,2021-12-11,activo,,59802.43,,,,,2025-10-21,True
PRD-00028584,USR-11044,inversion_hey,2024-05-06,activo,,95434.3,,6.07,,,2025-09-17,True
PRD-00028585,USR-11044,tarjeta_credito_hey,2024-02-17,activo,112000.0,34059.2,0.3041,29.99,,,2025-10-21,True
PRD-00028586,USR-11044,seguro_compras,2025-11-22,activo,,,,,,,2025-10-07,True
PRD-00028587,USR-11045,cuenta_debito,2025-09-07,activo,,33330.37,,,,,2025-09-26,True
PRD-00028588,USR-11045,tarjeta_credito_hey,2025-10-26,cancelado,14000.0,6529.6,0.4664,43.31,,,2025-10-05,True
PRD-00028589,USR-11045,credito_nomina,2025-11-06,activo,28000.0,8430.8,0.3011,26.96,6.0,1517.67,2025-11-01,True
PRD-00028590,USR-11045,seguro_vida,2025-10-30,activo,,,,,,,2025-09-02,True
PRD-00028591,USR-11046,cuenta_debito,2025-09-09,activo,,56859.43,,,,,2025-10-25,True
PRD-00028592,USR-11046,credito_personal,2025-03-28,activo,45000.0,38695.5,0.8599,41.63,18.0,2926.28,2025-10-05,True
PRD-00028593,USR-11047,cuenta_debito,2023-08-08,activo,,58238.33,,,,,2025-09-15,True
PRD-00028594,USR-11047,tarjeta_credito_hey,2024-07-07,activo,39000.0,29078.4,0.7456,36.98,,,2025-10-14,True
PRD-00028595,USR-11047,credito_personal,2025-07-23,revision_de_pagos,14000.0,13185.2,0.9418,45.87,24.0,849.13,2025-09-19,True
PRD-00028596,USR-11048,cuenta_debito,2024-01-19,activo,,78195.39,,,,,2025-11-21,True
PRD-00028597,USR-11048,tarjeta_credito_garantizada,2024-06-22,cancelado,9000.0,2025.0,0.225,52.59,,,2025-11-17,True
PRD-00028598,USR-11049,cuenta_debito,2025-08-08,activo,,7429.94,,,,,2025-08-31,True
PRD-00028599,USR-11049,tarjeta_credito_hey,2025-11-06,activo,52000.0,25334.4,0.4872,32.71,,,2025-09-16,True
PRD-00028600,USR-11050,cuenta_debito,2023-01-13,cancelado,,39110.37,,,,,2025-08-31,True
PRD-00028601,USR-11050,tarjeta_credito_hey,2025-02-11,activo,126000.0,42310.8,0.3358,33.99,,,2025-09-02,True
PRD-00028602,USR-11051,cuenta_debito,2023-05-01,activo,,2479.42,,,,,2025-10-13,True
PRD-00028603,USR-11051,inversion_hey,2025-06-05,activo,,133752.88,,7.72,,,2025-11-07,True
PRD-00028604,USR-11051,tarjeta_credito_hey,2024-04-04,activo,24000.0,2128.8,0.0887,28.86,,,2025-11-02,True
PRD-00028605,USR-11051,seguro_vida,2025-04-11,activo,,,,,,,2025-10-18,True
PRD-00028606,USR-11052,cuenta_debito,2025-08-19,suspendido,,78986.81,,,,,2025-09-17,True
PRD-00028607,USR-11052,tarjeta_credito_hey,2023-05-02,activo,93000.0,34558.8,0.3716,35.58,,,2025-11-07,True
PRD-00028608,USR-11052,credito_nomina,2025-09-10,activo,57000.0,28505.7,0.5001,28.64,6.0,5155.61,2025-09-08,True
PRD-00028609,USR-11052,seguro_vida,2025-05-25,activo,,,,,,,2025-09-10,True
PRD-00028610,USR-11053,cuenta_debito,2022-04-30,activo,,67525.09,,,,,2025-11-16,True
PRD-00028611,USR-11053,cuenta_negocios,2024-07-22,activo,,73570.81,,,,,2025-10-21,True
PRD-00028612,USR-11053,tarjeta_credito_negocios,2022-12-20,activo,111000.0,28649.1,0.2581,46.15,,,2025-09-26,True
PRD-00028613,USR-11053,credito_auto,2023-12-30,activo,66000.0,33290.4,0.5044,19.94,36.0,1236.17,2025-11-19,True
PRD-00028614,USR-11054,cuenta_debito,2022-07-13,activo,,54251.68,,,,,2025-10-19,True
PRD-00028615,USR-11054,inversion_hey,2025-10-11,activo,,379819.91,,8.9,,,2025-10-27,True
PRD-00028616,USR-11054,seguro_vida,2022-11-22,activo,,,,,,,2025-10-21,True
PRD-00028617,USR-11054,credito_auto,2025-07-28,activo,160000.0,29232.0,0.1827,12.03,24.0,1376.46,2025-11-27,True
PRD-00028618,USR-11055,cuenta_debito,2023-11-14,activo,,55249.09,,,,,2025-09-12,True
PRD-00028619,USR-11055,inversion_hey,2025-10-29,cancelado,,209803.1,,8.19,,,2025-11-13,True
PRD-00028620,USR-11055,tarjeta_credito_hey,2024-02-28,activo,121000.0,24200.0,0.2,46.42,,,2025-10-18,True
PRD-00028621,USR-11055,seguro_vida,2024-03-07,activo,,,,,,,2025-11-28,True
PRD-00028622,USR-11055,seguro_compras,2024-10-08,activo,,,,,,,2025-09-28,True
PRD-00028623,USR-11056,cuenta_debito,2024-05-10,activo,,10985.42,,,,,2025-11-21,True
PRD-00028624,USR-11056,tarjeta_credito_hey,2025-08-31,activo,134000.0,21038.0,0.157,38.51,,,2025-11-24,True
PRD-00028625,USR-11056,seguro_vida,2025-06-18,activo,,,,,,,2025-09-23,True
PRD-00028626,USR-11057,cuenta_debito,2024-10-08,cancelado,,47989.13,,,,,2025-09-07,True
PRD-00028627,USR-11058,cuenta_debito,2023-12-25,activo,,67548.96,,,,,2025-09-18,True
PRD-00028628,USR-11058,inversion_hey,2024-03-15,activo,,491187.79,,7.81,,,2025-10-07,True
PRD-00028629,USR-11058,tarjeta_credito_hey,2023-11-03,activo,114000.0,21682.8,0.1902,38.55,,,2025-10-05,True
PRD-00028630,USR-11058,seguro_vida,2024-12-03,activo,,,,,,,2025-10-08,True
PRD-00028631,USR-11059,cuenta_debito,2024-08-17,activo,,39088.21,,,,,2025-10-25,True
PRD-00028632,USR-11059,tarjeta_credito_hey,2025-09-07,cancelado,32000.0,22761.6,0.7113,31.72,,,2025-09-07,True
PRD-00028633,USR-11060,cuenta_debito,2024-06-05,activo,,1721.8,,,,,2025-09-12,True
PRD-00028634,USR-11060,cuenta_negocios,2025-07-06,cancelado,,40251.09,,,,,2025-10-14,True
PRD-00028635,USR-11060,tarjeta_credito_negocios,2024-04-12,activo,491000.0,93191.8,0.1898,40.48,,,2025-10-30,True
PRD-00028636,USR-11060,credito_personal,2024-10-11,activo,51000.0,20629.5,0.4045,34.94,12.0,2061.57,2025-09-11,True
PRD-00028637,USR-11061,cuenta_debito,2024-06-29,activo,,43427.76,,,,,2025-11-08,True
PRD-00028638,USR-11061,tarjeta_credito_hey,2024-11-16,activo,81000.0,72697.5,0.8975,29.79,,,2025-11-27,True
PRD-00028639,USR-11062,cuenta_debito,2022-02-13,activo,,7815.61,,,,,2025-08-31,True
PRD-00028640,USR-11062,credito_nomina,2022-01-21,activo,14000.0,5101.6,0.3644,31.27,12.0,500.53,2025-11-18,True
PRD-00028641,USR-11062,inversion_hey,2025-05-28,cancelado,,56806.22,,4.26,,,2025-11-12,True
PRD-00028642,USR-11063,cuenta_debito,2023-12-23,activo,,752.41,,,,,2025-10-06,True
PRD-00028643,USR-11063,tarjeta_credito_garantizada,2023-04-22,activo,13000.0,6173.7,0.4749,42.36,,,2025-09-25,True
PRD-00028644,USR-11064,cuenta_debito,2025-02-24,activo,,69773.39,,,,,2025-09-19,True
PRD-00028645,USR-11064,tarjeta_credito_garantizada,2024-09-02,activo,22000.0,16354.8,0.7434,45.35,,,2025-10-30,True
PRD-00028646,USR-11064,credito_personal,2024-10-03,revision_de_pagos,65000.0,56706.0,0.8724,45.83,24.0,3650.63,2025-09-14,True
PRD-00028647,USR-11065,cuenta_debito,2024-06-04,activo,,67303.01,,,,,2025-11-22,True
PRD-00028648,USR-11065,credito_nomina,2025-03-04,activo,52000.0,26660.4,0.5127,21.28,6.0,4723.23,2025-09-12,True
PRD-00028649,USR-11066,cuenta_debito,2025-11-06,activo,,78892.7,,,,,2025-09-13,True
PRD-00028650,USR-11066,tarjeta_credito_hey,2025-05-24,activo,48000.0,29352.0,0.6115,32.78,,,2025-09-04,True
PRD-00028651,USR-11067,cuenta_debito,2023-08-26,activo,,77377.37,,,,,2025-09-14,True
PRD-00028652,USR-11067,tarjeta_credito_hey,2022-11-22,activo,8000.0,4257.6,0.5322,40.08,,,2025-11-06,True
PRD-00028653,USR-11067,seguro_compras,2024-10-23,activo,,,,,,,2025-11-19,True
PRD-00028654,USR-11068,cuenta_debito,2024-05-24,activo,,13897.59,,,,,2025-10-28,True
PRD-00028655,USR-11068,cuenta_negocios,2022-01-04,activo,,14139.98,,,,,2025-10-16,True
PRD-00028656,USR-11068,tarjeta_credito_negocios,2025-01-13,activo,83000.0,30726.6,0.3702,40.39,,,2025-09-27,True
PRD-00028657,USR-11068,credito_personal,2021-04-14,activo,97000.0,14229.9,0.1467,48.57,24.0,937.84,2025-09-26,True
PRD-00028658,USR-11068,credito_auto,2021-10-01,activo,93000.0,35098.2,0.3774,16.5,36.0,1242.63,2025-10-18,True
PRD-00028659,USR-11069,cuenta_debito,2024-05-29,activo,,59149.45,,,,,2025-10-24,True
PRD-00028660,USR-11069,credito_nomina,2024-11-21,activo,27000.0,13078.8,0.4844,23.17,18.0,867.09,2025-10-03,True
PRD-00028661,USR-11069,seguro_vida,2024-05-02,activo,,,,,,,2025-11-26,True
PRD-00028662,USR-11070,cuenta_debito,2025-11-03,activo,,69753.94,,,,,2025-09-09,True
